Date_Time, CO2
20/09/2021_14:20:53,1096
20/09/2021_14:20:55,1096
20/09/2021_14:20:57,1095
20/09/2021_14:21:00,1095
20/09/2021_14:21:02,1095
20/09/2021_14:21:04,1091
20/09/2021_14:21:06,1091
20/09/2021_14:21:08,1086
20/09/2021_14:21:10,1086
20/09/2021_14:21:12,1086
20/09/2021_14:21:14,1086
20/09/2021_14:21:16,1086
20/09/2021_14:21:18,1080
20/09/2021_14:21:20,1080
20/09/2021_14:21:22,1080
20/09/2021_14:21:24,1072
20/09/2021_14:21:26,1072
20/09/2021_14:21:28,1059
20/09/2021_14:21:30,1059
20/09/2021_14:21:32,1059
20/09/2021_14:21:34,1052
20/09/2021_14:21:36,1052
20/09/2021_14:21:38,1043
20/09/2021_14:21:40,1043
20/09/2021_14:21:42,1043
20/09/2021_14:21:44,1036
20/09/2021_14:21:46,1036
20/09/2021_14:21:48,1032
20/09/2021_14:21:50,1032
20/09/2021_14:21:52,1032
20/09/2021_14:21:54,1029
20/09/2021_14:21:56,1029
20/09/2021_14:21:58,1026
20/09/2021_14:22:00,1026
20/09/2021_14:22:02,1023
20/09/2021_14:22:04,1023
20/09/2021_14:22:06,1023
20/09/2021_14:22:08,1019
20/09/2021_14:22:10,1019
20/09/2021_14:22:12,1016
20/09/2021_14:22:14,1016
20/09/2021_14:22:16,1016
20/09/2021_14:22:18,1015
20/09/2021_14:22:20,1015
20/09/2021_14:22:22,1010
20/09/2021_14:22:24,1010
20/09/2021_14:22:26,1010
20/09/2021_14:22:29,1007
20/09/2021_14:22:31,1007
20/09/2021_14:22:33,1001
20/09/2021_14:22:35,1001
20/09/2021_14:22:37,1001
20/09/2021_14:22:39,997
20/09/2021_14:22:41,997
20/09/2021_14:22:43,987
20/09/2021_14:22:45,987
20/09/2021_14:22:47,987
20/09/2021_14:22:49,978
20/09/2021_14:22:51,978
20/09/2021_14:22:53,974
20/09/2021_14:22:55,974
20/09/2021_14:22:57,974
20/09/2021_14:22:59,973
20/09/2021_14:23:01,973
20/09/2021_14:23:03,967
20/09/2021_14:23:05,967
20/09/2021_14:23:07,967
20/09/2021_14:23:09,959
20/09/2021_14:23:11,959
20/09/2021_14:23:13,948
20/09/2021_14:23:15,948
20/09/2021_14:23:17,948
20/09/2021_14:23:19,940
20/09/2021_14:23:21,940
20/09/2021_14:23:23,929
20/09/2021_14:23:25,929
20/09/2021_14:23:27,916
20/09/2021_14:23:29,916
20/09/2021_14:23:31,916
20/09/2021_14:23:33,915
20/09/2021_14:23:35,915
20/09/2021_14:23:37,906
20/09/2021_14:23:39,906
20/09/2021_14:23:41,906
20/09/2021_14:23:43,899
20/09/2021_14:23:45,899
20/09/2021_14:23:47,897
20/09/2021_14:23:49,897
20/09/2021_14:23:51,897
20/09/2021_14:23:53,896
20/09/2021_14:23:55,896
20/09/2021_14:23:57,892
20/09/2021_14:24:00,892
20/09/2021_14:24:02,892
20/09/2021_14:24:04,889
20/09/2021_14:24:06,889
20/09/2021_14:24:08,888
20/09/2021_14:24:10,888
20/09/2021_14:24:12,888
20/09/2021_14:24:14,886
